,D01,D02,D03,D04,D05,D06,D07,D08,D09,D10,E01,E02,E03,E04,E05,E06,E07,E08,E09,E10,I01,I02,I03,I04,I05,I06,I07,I08,I09,I10,L01,L02,L03,L04,L05,L06,L07,L08,L09,L10,P_alg,P_cor,P_dim,P_win,S_CR,S_MPQA,S_MR,S_MRPC,S_SICKEntailment,S_SICKRelatedness,S_SST2,S_SST5,S_STS12,S_STS13,S_STS14,S_STS15,S_STS16,S_STSBenchmark,S_SUBJ,S_TREC,V_chunk,V_ner,V_nli,V_pos,V_questions,V_sentiment
71,0.0015911869459023,0.479365079365079,0.276018099547511,0.0293040293040293,0.107177511668432,0.130708029946905,0.019137670732831,0.0777169858244218,0.0726949353509119,0.0651685393258427,0.762361977916467,0.863936591809775,0.0512595196250732,0.390350877192983,0.669631512071156,0.511111111111111,0.28125,0.441176470588235,0.0608228980322004,0.873280486283583,0.692431561996779,0.671461014383043,0.634615384615385,0.353820832353633,0.968174204355109,0.660249150622877,0.786011656952539,0.826254826254826,0.914972273567468,0.770534550195567,0.416666666666667,0.704225352112676,0.816216216216216,0.666666666666667,0.596351815062308,0.690314220926466,0.834877534171177,0.788561525129983,0.627440373739858,0.501362397820163,cbow,nyt,450,11,0.734022556390978,0.865168539325843,0.844409695074277,0.246719160104986,0.718937446443873,0.943252771451339,0.794697484704282,0.755597014925373,0.605223826465219,0.660986295926265,0.793602847056849,0.827976869968786,0.658193951392832,0.642657347353304,0.844062947067238,0.515625,0.662317728319262,0.568306010928959,0.482758620689656,0.818137254901958,0.102739726027397,0.563573883161512
72,0.00477356083770689,0.446560846560847,0.261538461538462,0.0347985347985348,0.112057763154289,0.110658844177493,0.03083291395845,0.0746083063914449,0.0712833832081757,0.0719101123595506,0.791166586653865,0.858652575957728,0.0475981253661394,0.416666666666667,0.614993646759848,0.711111111111111,0.46875,0.411764705882353,0.0626118067978533,0.846063121604917,0.654589371980676,0.676760030280091,0.625600961538462,0.358711497766283,0.974036850921273,0.640996602491506,0.776019983347211,0.815637065637066,0.916820702402958,0.758800521512386,0.333333333333333,0.676056338028169,0.797297297297297,0.621212121212121,0.551201011378002,0.674117265954001,0.876158150628382,0.792027729636049,0.642193262847308,0.483651226158038,cbow,nyt,450,13,0.81578947368421,0.860174781523096,0.856137607505865,0.574803149606298,0.765209940017138,0.940443448927324,0.776342624065261,0.708955223880597,0.615776049015834,0.667411781072862,0.803320623810816,0.841964049426414,0.669958877621413,0.588767491702895,0.871244635193134,0.4609375,0.622409823484269,0.547662416514879,0.482758620689656,0.770098039215686,0.0479452054794522,0.388316151202749
73,0,0.456084656084656,0.281447963800905,0.0228937728937729,0.113033813451461,0.111911918288081,0.0265800982400431,0.0730539666749565,0.0691660549940715,0.0606741573033708,0.791166586653865,0.852047556142668,0.0384446397188049,0.434210526315789,0.645489199491741,0.533333333333333,0.40625,0.382352941176471,0.0679785330948122,0.862393540412116,0.665056360708535,0.67448902346707,0.606370192307692,0.364213496355514,0.954773869346734,0.627406568516421,0.770191507077435,0.798262548262548,0.902957486136784,0.746414602346806,0.371794871794872,0.78169014084507,0.718918918918919,0.78030303030303,0.53314068990428,0.625526401036605,0.862397945142647,0.783362218370884,0.679075485615933,0.483651226158038,cbow,nyt,450,15,0.808270676691729,0.901373283395755,0.848318999218139,0.492125984251968,0.714652956298201,0.938808398084176,0.847042828008158,0.750932835820896,0.624565145936992,0.674184008006137,0.811738252356429,0.851566975880318,0.677415788405512,0.629164406371897,0.898426323319028,0.453125,0.676899462778202,0.549483910139644,0.574712643678161,0.817320261437906,0.0890410958904109,0.353951890034364
74,0.0015911869459023,0.441269841269841,0.262443438914027,0.0412087912087912,0.107177511668432,0.0956219548504345,0.0287065060992465,0.0699452872419796,0.0677545028513353,0.0685393258426966,0.812289966394623,0.821664464993395,0.0475981253661394,0.409356725146199,0.650571791613723,0.777777777777778,0.4375,0.264705882352941,0.0787119856887299,0.85967180394425,0.667471819645733,0.676003028009084,0.609375,0.340371502468845,0.97571189279732,0.629671574178936,0.75270607826811,0.793436293436293,0.912199630314233,0.760756192959583,0.307692307692308,0.732394366197183,0.767567567567568,0.606060606060606,0.478959725483114,0.674117265954001,0.912852031923676,0.783362218370884,0.656946151954758,0.485013623978202,cbow,nyt,450,17,0.796052631578947,0.85143570536829,0.870992963252542,0.501312335958006,0.812339331619538,0.960325704995498,0.866077498300476,0.688432835820895,0.632932201966938,0.676932988141499,0.817653762799184,0.858050079633936,0.681445717875742,0.661660152592713,0.898426323319028,0.453125,0.561013046815043,0.502732240437154,0.580459770114943,0.806372549019609,0.164383561643836,0.264604810996564
75,0.0015911869459023,0.452910052910053,0.277828054298643,0.0412087912087912,0.122794316423174,0.100634251292787,0.0223272825216362,0.0730539666749565,0.064931398565863,0.0573033707865168,0.820931349015843,0.807133421400264,0.0384446397188049,0.399122807017544,0.628970775095299,0.533333333333333,0.21875,0.205882352941177,0.0626118067978533,0.85967180394425,0.674718196457327,0.67221801665405,0.593149038461538,0.348318833764402,0.966499162479062,0.621744054360136,0.766860949208993,0.808880308880309,0.923290203327172,0.746414602346806,0.429487179487179,0.669014084507042,0.7,0.613636363636364,0.515080368430558,0.657920310981536,0.905971929180809,0.79896013864818,0.681534300467175,0.46866485013624,cbow,nyt,450,19,0.761278195488721,0.860174781523096,0.856137607505865,0.242782152230972,0.746358183376179,0.952942719410525,0.851121685927939,0.725746268656716,0.637690320830505,0.68517672775867,0.821838038241063,0.864840934099394,0.687485876167643,0.600821965568624,0.852646638054363,0.4609375,0.616270145817343,0.514268366727383,0.540229885057471,0.78643790849673,0.150684931506849,0.450171821305842
76,0.00636474778360918,0.513227513227513,0.206334841628959,0.0860805860805861,0.108153561965604,0.281076923217492,0.0478441768320776,0.060619248943049,0.0614025182090226,0.0955056179775281,0.594815170427268,0.67107001321004,0.0329525483304042,0.495614035087719,0.604828462515883,0.333333333333333,0.15625,0.235294117647059,0.107334525939177,0.889610905090781,0.743961352657005,0.65783497350492,0.667668269230769,0.459581471902187,0.99748743718593,0.718006795016988,0.888426311407161,0.821428571428571,0.862292051756007,0.848761408083442,0.564102564102564,0.577464788732394,0.862162162162162,0.742424242424242,0.542170850641141,0.576935536119209,0.81653059352353,0.868284228769498,0.629899188591099,0.61716621253406,cbow,nyt,450,3,0.81860902255639,0.838951310861422,0.853792025019547,0.569553805774278,0.798628963153385,0.919377339389476,0.783820530251529,0.582089552238806,0.53439268704988,0.543172463551034,0.670446023062464,0.702743866901184,0.536368832666606,0.694354871579164,0.844062947067238,0.6015625,0.781273983115884,0.718882817243476,0.597701149425287,0.881045751633986,0.424657534246575,0.676975945017182
77,0.00477356083770689,0.500529100529101,0.238009049773756,0.0604395604395604,0.104249360776918,0.23346010701514,0.0329593218176534,0.0668366078090027,0.0614025182090226,0.0786516853932584,0.665386461833893,0.718626155878468,0.0457674282366725,0.483918128654971,0.649301143583228,0.511111111111111,0.375,0.176470588235294,0.0876565295169946,0.895054378026514,0.723832528180354,0.659348978046934,0.655048076923077,0.410063484599107,0.979061976549414,0.685164212910532,0.867610324729392,0.825289575289575,0.88724584103512,0.835071707953064,0.551282051282051,0.577464788732394,0.948648648648649,0.712121212121212,0.487989886219975,0.64172335600907,0.85551784239978,0.878682842287695,0.642193262847308,0.573569482288828,cbow,nyt,450,5,0.800751879699248,0.853932584269663,0.872556684910086,0.410761154855642,0.675235646958013,0.905058867752605,0.847042828008158,0.717350746268657,0.56047111340862,0.599534726816767,0.731455098849667,0.762802936149269,0.595865581996452,0.646126044222753,0.825464949928469,0.46875,0.69071373752878,0.642987249544626,0.660919540229885,0.839542483660127,0.294520547945206,0.484536082474227
78,0.00477356083770689,0.497354497354497,0.227149321266968,0.0494505494505494,0.0964409583995474,0.184590216702199,0.0276433021696448,0.0792713255409102,0.0571678617808142,0.0651685393258427,0.71339414306289,0.812417437252312,0.0421060339777387,0.461988304093567,0.644218551461245,0.666666666666667,0.25,0.323529411764706,0.0554561717352415,0.871919618049649,0.706119162640902,0.651021953065859,0.640625,0.382553491652951,0.981574539363485,0.656851642129105,0.841798501248959,0.833976833976834,0.900184842883549,0.810299869621904,0.442307692307692,0.584507042253521,0.905405405405406,0.689393939393939,0.506050207693697,0.698412698412698,0.844051004495,0.811091854419411,0.632358003442341,0.540871934604905,cbow,nyt,450,7,0.791353383458647,0.83645443196005,0.855355746677092,0.444881889763779,0.796915167095117,0.939369783585442,0.817131203263086,0.742537313432835,0.580718331811309,0.635631312932013,0.761411014726851,0.792824017000206,0.625326197337184,0.644031147285108,0.854077253218885,0.484375,0.699923254029163,0.608986035215549,0.632183908045977,0.839052287581696,0.202054794520548,0.546391752577319
79,0,0.453968253968254,0.238009049773756,0.0412087912087912,0.109129612262775,0.14825106749514,0.0340225257472552,0.0683909475254912,0.0621082942803907,0.0685393258426966,0.758041286605857,0.85997357992074,0.0421060339777387,0.421052631578947,0.66581956797967,0.688888888888889,0.5,0.264705882352941,0.0805008944543828,0.852867462774584,0.678743961352657,0.673732021196063,0.635817307692308,0.355043498706795,0.963986599664992,0.663646659116648,0.814321398834305,0.807915057915058,0.912199630314233,0.792698826597132,0.397435897435897,0.697183098591549,0.859459459459459,0.712121212121212,0.61441213653603,0.682215743440233,0.862397945142647,0.812824956672444,0.649569707401033,0.502724795640327,cbow,nyt,450,9,0.791353383458647,0.871410736579276,0.866301798279907,0.309711286089239,0.737789203084833,0.951321635435129,0.779741672331747,0.683768656716418,0.595635406118061,0.650195500384758,0.780609435413826,0.814864452191864,0.643675731487361,0.751226715905041,0.859799713876966,0.4765625,0.624712202609361,0.559198542805102,0.637931034482758,0.809967320261438,0.167808219178082,0.525773195876289
80,0.00318237389180459,0.538624338624339,0.10316742081448,0.173992673992674,0.115961964342975,0.416408927161021,0.0361489336064586,0.0295324546132803,0.028231042854723,0.0449438202247191,0.489198271723476,0.431968295904888,0.0512595196250732,0.400584795321637,0.457433290978399,0.311111111111111,0.5625,0.117647058823529,0.350626118067979,0.869197881581783,0.789049919484702,0.719909159727479,0.830528846153846,0.677827415941688,0.908710217755444,0.657984144960362,0.850124895920067,0.776061776061776,0.747689463955638,0.866362451108214,0.801282051282051,0.78169014084507,0.545945945945946,0.598484848484848,0.325446992956475,0.301587301587301,0.81653059352353,0.889081455805893,0.467617408409147,0.798365122615804,cbow,nyt,500,1,0.927631578947369,0.893882646691634,0.908522283033621,0.738845144356954,0.964010282776349,0.934605412333078,0.9068660774983,0.772388059701492,0.595742390846431,0.534012490258566,0.572312766255595,0.590885683348844,0.411869562438924,0.756679484180458,0.801144492131616,0.53125,0.896392939370684,0.890710382513662,0.28735632183908,0.9421568627451,0.715753424657534,0.800687285223368
81,0,0.457142857142857,0.273303167420815,0.0412087912087912,0.110105662559947,0.124442659393964,0.0276433021696448,0.0761626461079334,0.0691660549940715,0.0606741573033708,0.781565050408065,0.850726552179656,0.0475981253661394,0.431286549707602,0.616264294790343,0.933333333333333,0.34375,0.294117647058824,0.0697674418604651,0.886889168622915,0.684380032206119,0.672975018925057,0.646634615384615,0.351375499647308,0.976549413735344,0.646659116647792,0.804329725228976,0.83011583011583,0.93992606284658,0.792698826597132,0.467948717948718,0.845070422535211,0.797297297297297,0.598484848484848,0.487989886219975,0.657920310981536,0.848637739656912,0.811091854419411,0.659404966806,0.505449591280654,cbow,nyt,500,11,0.716165413533835,0.876404494382021,0.870992963252542,0.479002624671916,0.756640959725792,0.959915309772897,0.854520734194426,0.658582089552239,0.60698318688485,0.661613502262464,0.795547988285613,0.832861513080731,0.66360680369443,0.645756399338531,0.878397711015737,0.4765625,0.652340752110515,0.585306618093504,0.540229885057471,0.830555555555557,0.0445205479452055,0.0859106529209624
82,0.00318237389180459,0.442328042328042,0.280542986425339,0.0265567765567766,0.115961964342975,0.116924214730434,0.03083291395845,0.0699452872419796,0.0684602789227034,0.0662921348314607,0.803648583773404,0.852047556142668,0.0402753368482718,0.434210526315789,0.668360864040661,0.822222222222222,0.34375,0.323529411764706,0.0465116279069767,0.86375440864605,0.705314009661836,0.663133989401968,0.618990384615385,0.347096167411239,0.960636515912898,0.652321630804077,0.784346378018318,0.808880308880309,0.927911275415897,0.778357235984355,0.455128205128205,0.788732394366197,0.713513513513514,0.613636363636364,0.524110529167419,0.64172335600907,0.857811209980736,0.811091854419411,0.637275633144824,0.475476839237057,cbow,nyt,500,13,0.770676691729324,0.863920099875156,0.867865519937451,0.301837270341207,0.736075407026564,0.952750114564514,0.836165873555404,0.734141791044776,0.617962190907627,0.669873265164931,0.805646943762951,0.84469063817939,0.673674375459343,0.610583784575247,0.885550786838341,0.4765625,0.676132003069836,0.578627808136007,0.413793103448277,0.823529411764705,0.10958904109589,0.52233676975945
83,0.00318237389180459,0.447619047619048,0.291402714932127,0.032967032967033,0.11986616553166,0.11316499239867,0.0255168943104414,0.0730539666749565,0.0684602789227034,0.0629213483146067,0.822371579452712,0.830911492734478,0.0347832454598711,0.39766081871345,0.668360864040661,0.711111111111111,0.40625,0.352941176470588,0.0465116279069767,0.884167432155049,0.677133655394525,0.69114307342922,0.600961538461538,0.345262167881495,0.966499162479062,0.62400906002265,0.773522064945878,0.814671814671815,0.917744916820702,0.769230769230769,0.326923076923077,0.78169014084507,0.702702702702703,0.651515151515151,0.487989886219975,0.625526401036605,0.85551784239978,0.809358752166378,0.676616670764692,0.470027247956403,cbow,nyt,500,15,0.838345864661654,0.837702871410737,0.863174354964816,0.353018372703412,0.83718937446444,0.96319489585064,0.881033310673012,0.789179104477612,0.62885677400663,0.674865813924315,0.813873786159123,0.855355031932739,0.68099773781177,0.657007203910968,0.879828326180257,0.4453125,0.618572524942442,0.505160898603525,0.563218390804597,0.811764705882355,0.164383561643836,0.412371134020618
84,0.00477356083770689,0.444444444444444,0.265158371040724,0.021978021978022,0.121818266126003,0.0956219548504345,0.0212640785920345,0.071499626958468,0.0705776071368076,0.0617977528089888,0.819011041766683,0.808454425363276,0.0311218512009373,0.432748538011696,0.645489199491741,0.6,0.28125,0.411764705882353,0.0393559928443649,0.871919618049649,0.673913043478261,0.694928084784254,0.605769230769231,0.330590171643546,0.958123953098828,0.62400906002265,0.778517901748543,0.818532818532818,0.926987060998152,0.769882659713168,0.416666666666667,0.746478873239437,0.735135135135135,0.674242424242424,0.515080368430558,0.617427923550373,0.903678561599853,0.811091854419411,0.634816818293582,0.467302452316076,cbow,nyt,500,17,0.786654135338346,0.860174781523096,0.856137607505865,0.465879265091863,0.817480719794345,0.958110243756195,0.832087015635622,0.662313432835821,0.635308722375889,0.679102144522624,0.820842155952145,0.864634583722055,0.687764679152691,0.678577930432494,0.888412017167382,0.453125,0.591711435149656,0.440801457194899,0.471264367816092,0.797385620915033,0.136986301369863,0.439862542955327
85,0.0015911869459023,0.423280423280423,0.276923076923077,0.0384615384615385,0.120842215828832,0.0993811771821992,0.0212640785920345,0.0761626461079334,0.0635198464231269,0.0651685393258427,0.812289966394623,0.824306472919419,0.0457674282366725,0.402046783625731,0.678526048284625,0.466666666666667,0.4375,0.205882352941177,0.0483005366726297,0.869197881581783,0.667471819645733,0.677517032551097,0.609975961538462,0.333646837526452,0.963986599664992,0.644394110985277,0.753538717735221,0.810810810810811,0.914048059149723,0.767275097783573,0.32051282051282,0.795774647887324,0.754054054054054,0.575757575757576,0.53314068990428,0.528344671201814,0.901385194018897,0.78682842287695,0.652028522252275,0.467302452316076,cbow,nyt,500,19,0.788533834586466,0.866416978776528,0.857701329163409,0.199475065616797,0.798628963153385,0.959722993976764,0.902787219578518,0.760261194029851,0.643329863922459,0.687033740801895,0.828494833459247,0.871091849738298,0.69425638912537,0.589346625405268,0.896995708154507,0.3828125,0.599386032233308,0.496660595021246,0.252873563218391,0.791666666666662,0.0890410958904109,0.573883161512027
86,0.00318237389180459,0.528042328042328,0.203619909502262,0.104395604395604,0.110105662559947,0.312403775982198,0.049970584691281,0.0652822680925143,0.0543447574953419,0.0977528089887641,0.596255400864138,0.61558784676354,0.0439367311072056,0.491228070175439,0.590851334180432,0.555555555555556,0.40625,0.294117647058824,0.101967799642218,0.911384796833713,0.757648953301127,0.666919000757002,0.660456730769231,0.45652480601928,1,0.730464326160816,0.905079100749375,0.829150579150579,0.88539741219963,0.867014341590613,0.673076923076923,0.542253521126761,0.851351351351352,0.712121212121212,0.596351815062308,0.520246193715581,0.827997431428309,0.847487001733102,0.654487337103516,0.636239782016349,cbow,nyt,500,3,0.843045112781955,0.866416978776528,0.872556684910086,0.477690288713911,0.829477292202228,0.917525767248832,0.828687967369136,0.650186567164179,0.537049624381899,0.543167236083472,0.668765770893355,0.701303263733443,0.537913529774965,0.655924853587913,0.84549356223176,0.5625,0.748273215656179,0.709775349119611,0.419540229885057,0.881372549019608,0.226027397260274,0.646048109965636
87,0.00318237389180459,0.500529100529101,0.242533936651584,0.065018315018315,0.107177511668432,0.222182440019846,0.0350857296768569,0.0730539666749565,0.0592851899949184,0.0651685393258427,0.666826692270763,0.771466314398943,0.0402753368482718,0.480994152046784,0.617534942820839,0.488888888888889,0.34375,0.176470588235294,0.0608228980322004,0.912745665067647,0.725442834138486,0.676003028009084,0.655649038461539,0.399059487420644,0.979899497487437,0.672706681766705,0.871773522064946,0.842664092664093,0.917744916820702,0.849413298565841,0.5,0.626760563380282,0.9,0.643939393939394,0.487989886219975,0.625526401036605,0.896798458856985,0.842287694974004,0.624981558888616,0.559945504087193,cbow,nyt,500,5,0.835526315789474,0.850187265917603,0.885066458170446,0.433070866141732,0.80719794344473,0.945885900560596,0.798776342624065,0.675373134328358,0.560187202050553,0.603698851221358,0.733418994133052,0.766021262468892,0.599417367767265,0.642126330442686,0.858369098712447,0.4921875,0.686108979278587,0.676988463873712,0.614942528735633,0.869117647058819,0.273972602739726,0.450171821305842
88,0.00636474778360918,0.492063492063492,0.253393665158371,0.0412087912087912,0.123770366720346,0.173312549706905,0.0404017493248655,0.0777169858244218,0.0628140703517588,0.048314606741573,0.71963514162266,0.8110964332893,0.0530902167545401,0.469298245614035,0.640406607369759,0.555555555555556,0.5,0.323529411764706,0.0608228980322004,0.895054378026514,0.7085346215781,0.679031037093111,0.652644230769231,0.370938161297907,0.97319932998325,0.664779161947905,0.841798501248959,0.833011583011583,0.930683918669131,0.820730117340287,0.487179487179487,0.669014084507042,0.918918918918919,0.666666666666667,0.53314068990428,0.682215743440233,0.878451518209338,0.878682842287695,0.67415785591345,0.538147138964578,cbow,nyt,500,7,0.843984962406015,0.822721598002497,0.887412040656763,0.402887139107612,0.80719794344473,0.932963696633125,0.828687967369136,0.730410447761194,0.582455040240967,0.634840153379541,0.763140152045657,0.79709804405521,0.630418054531169,0.644281055833958,0.895565092989985,0.46875,0.655410590943974,0.585913782635093,0.540229885057471,0.850653594771239,0.150684931506849,0.34020618556701
89,0.00477356083770689,0.473015873015873,0.249773755656109,0.0448717948717949,0.107177511668432,0.178324846149258,0.0255168943104414,0.0683909475254912,0.0705776071368076,0.049438202247191,0.773883821411426,0.815059445178336,0.0475981253661394,0.435672514619883,0.63151207115629,0.577777777777778,0.375,0.382352941176471,0.0590339892665474,0.882806563921115,0.699677938808374,0.680545041635125,0.651442307692308,0.353820832353633,0.959798994974874,0.653454133635334,0.817651956702748,0.812741312741313,0.930683918669131,0.804432855280313,0.41025641025641,0.774647887323944,0.867567567567568,0.704545454545455,0.506050207693697,0.666018788467768,0.901385194018897,0.79896013864818,0.637275633144824,0.532697547683924,cbow,nyt,500,9,0.793233082706767,0.863920099875156,0.854573885848319,0.438320209973753,0.810625535561269,0.932901317531078,0.836165873555404,0.780783582089552,0.596686300653964,0.650435096538098,0.783477607971246,0.818001864123574,0.651206331176228,0.60114739091581,0.885550786838341,0.4140625,0.653108211818879,0.594414086217362,0.545977011494252,0.819444444444442,0.133561643835616,0.481099656357388
90,0.00318237389180459,0.0973544973544974,0.0280542986425339,0.0384615384615385,0.0134766831399809,0.139479548721023,0.0202008746624328,0,0,0.0101123595505618,0.118098895823332,0.147952443857332,0.0018306971294669,0.112573099415205,0.294790343074968,0.0444444444444444,0.0625,0.0294117647058824,0.123434704830054,0.360233162090747,0.187600644122383,0.0673732021196062,0.396634615384615,0.335480837056196,0.448073701842546,0.0543601359003399,0.221482098251457,0.000965250965251116,0.0249537892791128,0.325945241199478,0.307692307692308,0.323943661971831,0.343243243243243,0.363636363636364,0.334477153693336,0.277291869128604,0.318869828456105,0.363951473136915,0.290582739119744,0.467302452316076,cbow,nyt,50,1,0.178571428571429,0.328339575530588,0.180609851446443,0.880577427821523,0.398457583547558,0.51927697719338,0.256968048946295,0.207089552238806,0.460510827903655,0.401986280159046,0.386589520179235,0.351314586547219,0.253588550601253,0.30528080264397,0.206008583690987,0.1015625,0.620107444359168,0.612021857923495,0.701149425287357,0.74705882352941,0.914383561643835,0.807560137457045
91,0.0015911869459023,0.055026455026455,0.0579185520361991,0.00824175824175824,0.0144527334371523,0.0492582127586701,0.00212640785920345,0.0233150957473265,0.0324656992829315,0.0741573033707865,0.27892462794047,0.33553500660502,0.0109841827768014,0.133040935672515,0.392630241423126,0.377777777777778,0.03125,0.294117647058824,0.0983899821109123,0.515372140759138,0.107085346215781,0.108251324753974,0.235576923076923,0.106842229014813,0.644891122278057,0.173272933182333,0.340549542048293,0.362934362934363,0.263401109057301,0.247066492829205,0.166666666666667,0.387323943661972,0.489189189189189,0.340909090909091,0.325446992956475,0.60932944606414,0.29364278506559,0.280762564991335,0.155347922301451,0.337874659400545,cbow,nyt,50,11,0.18796992481203,0.369538077403247,0.225175918686474,0.816272965879264,0.56898029134533,0.628022209306802,0.331747110808973,0.143656716417911,0.534674862683685,0.564970638707407,0.677335543087648,0.648953550869915,0.496102863174529,0.551859695810058,0.331902718168812,0.1328125,0.225633154259402,0.368548876745599,0.488505747126437,0.448039215686275,0.496575342465753,0.584192439862543
92,0.0015911869459023,0.0571428571428571,0.0742081447963801,0.00732600732600732,0.0134766831399809,0.0693073985280817,0.00318961178880517,0.0326411340462572,0.03670035571114,0.0640449438202247,0.307249159865578,0.351387054161163,0.0073227885178676,0.0994152046783626,0.369758576874206,0.444444444444444,0.0625,0.294117647058824,0.118067978533095,0.53306342780027,0.109500805152979,0.0946252838758516,0.260817307692308,0.106842229014813,0.587939698492463,0.150622876557192,0.31473771856786,0.361969111969112,0.253234750462107,0.225554106910039,0.185897435897436,0.380281690140845,0.513513513513514,0.348484848484848,0.433808921798808,0.593132491091675,0.318869828456105,0.296360485268631,0.21190066388001,0.331062670299728,cbow,nyt,50,13,0.193609022556391,0.352059925093634,0.241594996090696,0.921259842519684,0.492716366752356,0.668124974581088,0.34670292318151,0.202425373134328,0.538094389551641,0.567010524249332,0.683598965363245,0.657587085742679,0.492865053336992,0.524369405948594,0.333333333333333,0.125,0.151189562547966,0.350941105039466,0.637931034482758,0.469771241830062,0.482876712328767,0.446735395189003
93,0,0.0571428571428571,0.065158371040724,0.00824175824175824,0.0203090352201805,0.0580297315327877,0.00425281571840689,0.0295324546132803,0.0331714753542996,0.0707865168539326,0.326932309169467,0.3778071334214,0.0036613942589338,0.12719298245614,0.348157560355781,0.511111111111111,0.25,0.294117647058824,0.118067978533095,0.504485194887672,0.107890499194847,0.096896290688872,0.228365384615385,0.103174229955326,0.59212730318258,0.149490373725934,0.336386344712739,0.345559845559846,0.240295748613678,0.214471968709257,0.205128205128205,0.401408450704225,0.481081081081081,0.325757575757576,0.352537475167058,0.585034013605442,0.295936152646546,0.305025996533796,0.152889107450209,0.335149863760218,cbow,nyt,50,15,0.158834586466165,0.355805243445694,0.275215011727912,0.91994750656168,0.502999143101971,0.631573456752548,0.335825968728756,0.190298507462687,0.554785134502825,0.574657328372959,0.692240729937518,0.665146890342816,0.502102755103666,0.486830753413147,0.36480686695279,0.140625,0.0798158096699928,0.351548269581052,0.522988505747127,0.419281045751633,0.417808219178082,0.615120274914089
94,0.00318237389180459,0.0613756613756614,0.0723981900452489,0.00366300366300366,0.0193329849230091,0.0680543244174935,0,0.0419671723451878,0.0381119078538761,0.0752808988764045,0.330292846855497,0.365918097754293,0.0018306971294669,0.14766081871345,0.369758576874206,0.511111111111111,0.15625,0.205882352941177,0.0948121645796064,0.460937411401808,0.0974235104669888,0.0900832702498107,0.277043269230769,0.0836115683047261,0.603015075376885,0.161947904869762,0.318068276436303,0.335907335907336,0.242144177449168,0.218383311603651,0.217948717948718,0.436619718309859,0.47027027027027,0.340909090909091,0.379627957377641,0.60932944606414,0.344096871846619,0.279029462738302,0.199606589623801,0.328337874659401,cbow,nyt,50,17,0.208646616541353,0.324594257178528,0.27130570758405,0.884514435695537,0.413881748071979,0.60106187487952,0.354180829367777,0.194029850746269,0.554523347860481,0.571461123338704,0.696266328630921,0.671086682723227,0.502731727370576,0.418940484045593,0.331902718168812,0.140625,0.0982348426707595,0.373406193078325,0.356321839080459,0.411928104575165,0.36986301369863,0.508591065292096
95,0.0015911869459023,0.0518518518518518,0.069683257918552,0.00457875457875458,0.0105485322484668,0.0718135467492582,0.00318961178880517,0.0466301914946531,0.0409350121393484,0.0617977528089888,0.329332693230917,0.352708058124174,0.0109841827768014,0.087719298245614,0.369758576874206,0.533333333333333,0.0625,0.441176470588235,0.105545617173524,0.47046348903934,0.113526570048309,0.0885692657077971,0.251201923076923,0.0842229014813073,0.592964824120603,0.137032842582107,0.324729392173189,0.343629343629343,0.244916820702403,0.215775749674055,0.217948717948718,0.422535211267606,0.57027027027027,0.227272727272727,0.406718439588225,0.657920310981536,0.334923401522796,0.275563258232236,0.170100811408901,0.32016348773842,cbow,nyt,50,19,0.235902255639098,0.404494382022473,0.263487099296326,0.783464566929133,0.533847472150814,0.681020388966445,0.32087015635622,0.219216417910448,0.56363886316233,0.582056424199759,0.702071115603062,0.67561182209682,0.512181488264375,0.526890104766801,0.374821173104434,0.1640625,0.0990023023791253,0.352762598664237,0.649425287356322,0.428267973856208,0.0890410958904109,0.604810996563574
96,0.00636474778360918,0.117460317460317,0.0470588235294118,0.0201465201465202,0.0144527334371523,0.0906096584080816,0.0127584471552207,0.00155433971648844,0.0148212974987296,0.0303370786516854,0.14930388862218,0.232496697490092,0.0073227885178676,0.111111111111111,0.454891994917408,0.244444444444444,0.1875,0.0882352941176471,0.189624329159213,0.497680853718005,0.140901771336554,0.124905374716124,0.244591346153846,0.120902892076182,0.608040201005025,0.18233295583239,0.334721065778518,0.275096525096525,0.194085027726433,0.328552803129074,0.134615384615385,0.323943661971831,0.413513513513514,0.310606060606061,0.379627957377641,0.431162941367023,0.30510962297037,0.298093587521664,0.248782886648635,0.487738419618529,cbow,nyt,50,3,0.18609022556391,0.352059925093634,0.229867083659109,0.805774278215223,0.30419880034276,0.56408404111832,0.350781781101291,0.190298507462687,0.472545340930672,0.49786230908245,0.567291612664654,0.532107341842803,0.41830211354353,0.39350000414919,0.243204577968527,0.2421875,0.411358403683805,0.534911961141471,0.574712643678161,0.632352941176471,0.76027397260274,0.639175257731959
